00000000, 00000000, , 00000000, 00000000, , 00000000, 00000000, , 00000000, 00000000, ,
00000000, 00000000, , 10110000, 00000101, , 10000010, 11100001, , 11101001, 00111001, ,
00000000, 00000000, , 10110000, 00000101, , 10000010, 11100001, , 11101001, 00111001, ,
11110111, 01000100, , 00100101, 00110011, , 01010110, 01000101, , 00111001, 00110111, ,
10100010, 00000110, , 00000101, 00101111, , 11100000, 11001101, , 00110010, 00000000, ,
10100010, 00000110, , 00000101, 00101111, , 11100000, 11001101, , 00110010, 00000000, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 10001010, , 11001101, 01100100, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 00000101, 00101000, , 11100000, 11001101, , 01001100, 01001111, ,
10100010, 00000110, , 00000101, 00101000, , 11100000, 11001101, , 01001100, 01001111, ,
10100010, 00000110, , 00100101, 00110100, , 00110010, 00001101, , 00100000, 00100000, ,
10100010, 00000110, , 00000101, 00101001, , 11100000, 11001101, , 01010110, 01000101, ,
10100010, 00000110, , 00000101, 00101001, , 11100000, 11001101, , 01010110, 01000101, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 11000101, , 11001010, 10110010, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10010001, 00000011, , 00000101, 00101010, , 11100000, 11001101, , 00111001, 00110111, ,
10100010, 00000110, , 00100101, 00110000, , 01001101, 01100101, , 01100100, 01101001, ,
10100010, 00000110, , 00100101, 00110000, , 01001101, 01100101, , 01100100, 01101001, ,
10100010, 00000110, , 00000101, 00101111, , 11100000, 11001101, , 00110010, 00000000, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 10001010, , 11001101, 01100100, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 10001010, , 11001101, 01100100, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 00000101, 00101000, , 11100000, 11001101, , 01001100, 01001111, ,
10100010, 00000110, , 00100101, 00110001, , 01100001, 01100011, , 01101111, 01110010, ,
10100010, 00000110, , 00100101, 00110001, , 01100001, 01100011, , 01101111, 01110010, ,
10100010, 00000110, , 00000101, 00101001, , 11100000, 11001101, , 01010110, 01000101, ,
00010001, 00000010, , 10011010, 10011000, , 00100001, 01000000, , 01100110, 10110010, ,
00010001, 00000010, , 10011010, 10011000, , 00100001, 01000000, , 01100110, 10110010, ,
01010001, 00001111, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 00000101, 00101010, , 11100000, 11001101, , 00111001, 00110111, ,
10100010, 00000110, , 00000101, 00101010, , 11100000, 11001101, , 00111001, 00110111, ,
10100010, 00000110, , 00100101, 00110010, , 01110000, 00100000, , 01001100, 01001111, ,
10100010, 00000110, , 00000101, 00101111, , 11100000, 11001101, , 00110010, 00000000, ,
10100010, 00000110, , 00000101, 00101111, , 11100000, 11001101, , 00110010, 00000000, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 10001010, , 11001101, 01100100, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 00000101, 00101000, , 11100000, 11001101, , 01001100, 01001111, ,
10100010, 00000110, , 00000101, 00101000, , 11100000, 11001101, , 01001100, 01001111, ,
10100010, 00000110, , 00100101, 00110011, , 01010110, 01000101, , 00111001, 00110111, ,
10100010, 00000110, , 00000101, 00101001, , 11100000, 11001101, , 01010110, 01000101, ,
10100010, 00000110, , 00000101, 00101001, , 11100000, 11001101, , 01010110, 01000101, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 10001010, , 11001101, 01100100, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 00000101, 00101010, , 11100000, 11001101, , 00111001, 00110111, ,
10100010, 00000110, , 00100101, 00110100, , 00110010, 00001101, , 00100000, 00100000, ,
10100010, 00000110, , 00100101, 00110100, , 00110010, 00001101, , 00100000, 00100000, ,
10100010, 00000110, , 00000101, 00101111, , 11100000, 11001101, , 00110010, 00000000, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 10001010, , 11001101, 01100100, ,
10100010, 00000110, , 00110101, 00110000, , 01000010, 10001010, , 11001101, 01100100, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
10100010, 00000110, , 10000101, 00100000, , 00011001, 00110000, , 01011101, 00001111, ,
